symbol	avgTotalVolume	calculationPrice	change	changePercent	close	closeTime	companyName	delayedPrice	delayedPriceTime	extendedChange	extendedChangePercent	extendedPrice	extendedPriceTime	high	iexAskPrice	iexAskSize	iexBidPrice	iexBidSize	iexLastUpdated	iexMarketPercent	iexRealtimePrice	iexRealtimeSize	iexVolume	latestPrice	latestSource	latestTime	latestUpdate	latestVolume	low	marketCap	open	openTime	peRatio	previousClose	primaryExchange	sector	week52High	week52Low	ytdChange
MLNX	441920	close	-5.36	-0.07513	65.98	2018-10-24 20:00:00.272	Mellanox Technologies Ltd.	65.98	2018-10-24 20:00:00.272	3.62	0.05487	69.6	2018-10-24 20:56:15.664	70.76	0.0	0.0	0.0	0.0	2018-10-24 19:59:46.019	0.04818	65.75	18.0	46783.0	65.98	Close	2018-10-24 00:00:00	1540411200272	971005	65.68	3494977623	70.76	2018-10-24 13:30:00.429	25.77	71.34	Nasdaq Global Select	Technology	90.45	42.25	0.022408461538461585
SEAC	297915	close	0.0	0.0	1.71	2018-10-24 20:00:00.309	SeaChange International Inc.	1.71	2018-10-24 20:00:00.309	-0.007	-0.00409	1.703	2018-10-24 20:39:03.910	1.75	0.0	0.0	0.0	0.0	2018-10-24 19:43:18.079	0.01309	1.71	100.0	1300.0	1.71	Close	2018-10-24 00:00:00	1540411200309	99312	1.68	61131014	1.7	2018-10-24 13:30:00.863	-14.25	1.71	Nasdaq Global Select	Technology	4.03	1.38	-0.5692695214105794
CSPI	2217	sip	0.1136	0.00864	13.1	2018-10-23 20:00:00.534	CSP Inc.	13.266	2018-10-24 20:00:00.072	0.534	0.04025	13.8	2018-09-24 13:29:32.845	13.266	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	13.266	15 minute delayed price	2018-10-24 16:00:00	1540411200072	745	13.19	53292892	13.1	2018-10-23 15:30:15.936		13.1524	NASDAQ Global Market	Technology	18.89	8.75	-0.08653814514409151
BBOX	284489	close	-0.0292	-0.03321	0.85	2018-10-24 20:00:00.374	Black Box Corporation	0.85	2018-10-24 20:00:00.374	0.0	0.0	0.85	2018-10-24 20:49:10.930	0.8806	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	0.85	Close	2018-10-24 00:00:00	1540411200374	88822	0.85	12949038	0.8792	2018-10-24 13:30:00.836		0.8792	Nasdaq Global Select	Technology	4.15	0.75	-0.78201
OCLR	1401772	close	-0.28	-0.03318	8.16	2018-10-24 20:00:00.536	Oclaro Inc.	8.16	2018-10-24 20:00:00.536	-0.001	-0.00012	8.159	2018-10-24 20:29:28.268	8.41	0.0	0.0	0.0	0.0	2018-10-24 19:59:26.476	0.0115	8.165	100.0	12493.0	8.16	Close	2018-10-24 00:00:00	1540411200536	1086348	8.16	1392809331	8.41	2018-10-24 13:30:00.733	14.07	8.44	Nasdaq Global Select	Technology	10.2	5.61	0.17598905444126062
LFGR	48068	close	-0.1	-0.00889	11.15	2018-08-10 20:00:52.698	Leaf Group Ltd.	11.15	2018-08-10 20:00:52.698	0.0	0.0	11.15	2018-08-10 20:43:13.048	11.425										11.15	Close	2018-08-10 00:00:00	1533931252698	65712	10.9	279047304	11.1	2018-08-10 13:30:25.740	-8.92	11.25	New York Stock Exchange	Technology	12.05	6.35	0.15864926701570675
GOOGL	1961371	close	-57.79	-0.05183	1057.12	2018-10-24 20:00:00.529	Alphabet Inc.	1057.12	2018-10-24 20:00:00.529	14.38	0.0136	1071.5	2018-10-24 20:59:59.434	1116.62	0.0	0.0	0.0	0.0	2018-10-24 19:59:59.801	0.04808	1056.43	100.0	117312.0	1057.12	Close	2018-10-24 00:00:00	1540411200529	2439933	1055.06	735414887394	1115.0	2018-10-24 13:30:00.287	25.81	1114.91	Nasdaq Global Select	Technology	1291.44	977.08	-0.01297460357246015
USAT	1486619	close	0.04	0.00725	5.56	2018-10-24 20:00:00.224	USA Technologies Inc.	5.56	2018-10-24 20:00:00.224	-0.06	-0.01079	5.5	2018-10-24 20:59:01.481	5.865	0.0	0.0	0.0	0.0	2018-10-24 19:59:36.343	0.02837	5.56	65.0	32672.0	5.56	Close	2018-10-24 00:00:00	1540411200224	1151639	5.46	298407797	5.53	2018-10-24 13:30:00.487	79.43	5.52	NASDAQ Global Market	Technology	16.825	5.46	-0.4265961538461539
MTSI	721510	close	-1.24	-0.08424	13.48	2018-10-24 20:00:00.614	MACOM Technology Solutions Holdings Inc.	13.48	2018-10-24 20:00:00.614	0.0	0.0	13.48	2018-10-24 20:36:28.283	14.82	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.746	0.02348	13.495	100.0	27332.0	13.48	Close	2018-10-24 00:00:00	1540411200614	1164055	13.48	878394841	14.58	2018-10-24 13:30:00.346	192.57	14.72	Nasdaq Global Select	Technology	41.44	13.48	-0.6617371297359358
MODN	226405	close	-0.25	-0.01653	14.87	2018-10-24 20:02:01.659	Model N Inc.	14.87	2018-10-24 20:02:01.659	0.0	0.0	14.87	2018-10-24 20:02:08.433	15.23	0.0	0.0	0.0	0.0	2018-10-24 19:58:41.577	0.08096	14.915	100.0	14416.0	14.87	Close	2018-10-24 00:00:00	1540411321659	178063	14.87	464694177	15.1	2018-10-24 13:30:00.603	-17.92	15.12	New York Stock Exchange	Technology	20.325	13.3568	-0.028294705882353038
OSS	22046	close	-0.02	-0.00639	3.11	2018-10-24 20:00:00.559	One Stop Systems Inc.	3.11	2018-10-24 20:00:00.559	0.69	0.22186	3.8	2018-10-03 20:05:47.305	3.15	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	3.11	Close	2018-10-24 00:00:00	1540411200559	19870	2.83	39743343	3.07	2018-10-24 13:53:27.291	-28.27	3.13	NASDAQ Capital Market	Technology	6.25	2.83	-0.36499655737704917
QADB	2009	close	-2.05	-0.05942	32.45	2018-10-24 20:00:00.217	QAD Inc.	32.45	2018-10-24 20:00:00.217	3.25	0.10015	35.7	2018-10-11 20:00:01.049	32.45	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	32.45	Close	2018-10-24 00:00:00	1540411200217	180	32.45	636703851	31.65	2018-10-24 19:46:14.196		34.5	Nasdaq Global Select	Technology	49.4	26.7176	0.06469903280146756
GLW	6253409	close	-1.11	-0.03534	30.3	2018-10-24 20:02:06.324	Corning Incorporated	30.3	2018-10-24 20:02:06.324	0.0	0.0	30.3	2018-10-24 20:55:18.465	31.9	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.031	0.03397	30.29	20.0	426322.0	30.3	Close	2018-10-24 00:00:00	1540411326324	12549956	30.26	24543454652	31.34	2018-10-24 13:30:06.799	18.82	31.41	New York Stock Exchange	Technology	36.56	26.11	-0.05480399862643784
KLIC	604795	close	-1.33	-0.06385	19.5	2018-10-24 20:00:00.041	Kulicke and Soffa Industries Inc.	19.49	2018-10-24 20:00:00.166	-0.002	-0.0001	19.498	2018-10-24 20:29:00.815	20.67	0.0	0.0	0.0	0.0	2018-10-24 19:59:32.817	0.03007	19.555	61.0	19664.0	19.5	Close	2018-10-24 00:00:00	1540411200041	653941	19.49	1317653805	20.61	2018-10-24 13:30:00.512	7.96	20.83	Nasdaq Global Select	Technology	28.71	19.49	-0.2041790109037483
BRQS	462	previousclose	0.0	0.0	4.25	2018-10-23 20:00:00.508	Borqs Technologies Inc.	4.25	2018-10-23 20:00:00.508	0.2	0.04706	4.45	2018-07-02 13:29:23.095	4.25	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	4.25	Previous close	2018-10-23 00:00:00	1540252800000	409	4.25	133039238	4.23	2018-10-23 14:00:09.185	38.64	4.25	NASDAQ Capital Market	Technology	10.0	4	-0.2672413793103448
CSGS	177187	close	-0.93	-0.02604	34.78	2018-10-24 20:00:00.245	CSG Systems International Inc.	34.78	2018-10-24 20:00:00.245	-0.004	-0.00012	34.776	2018-10-24 20:29:01.027	35.62	0.0	0.0	0.0	0.0	2018-10-24 19:58:27.455	0.02887	34.8	42.0	3810.0	34.78	Close	2018-10-24 00:00:00	1540411200245	131971	34.76	1165627667	35.61	2018-10-24 13:30:00.860	15.32	35.71	Nasdaq Global Select	Technology	48.82	34.76	-0.20769214143140974
AMAT	13044164	close	-1.71	-0.05101	31.81	2018-10-24 20:00:00.528	Applied Materials Inc.	31.81	2018-10-24 20:00:00.528	-0.06	-0.00189	31.75	2018-10-24 20:59:57.781	33.61	0.0	0.0	0.0	0.0	2018-10-24 19:59:48.223	0.01671	31.83	100.0	234055.0	31.81	Close	2018-10-24 00:00:00	1540411200528	14006882	31.78	31268928473	33.16	2018-10-24 13:30:00.500	7.21	33.52	Nasdaq Global Select	Technology	62.4	31.78	-0.4124352865680228
EFII	383000	close	-1.14	-0.03738	29.36	2018-10-24 20:00:00.417	Electronics for Imaging Inc.	29.36	2018-10-24 20:00:00.417	0.0	0.0	29.36	2018-10-24 20:36:21.748	30.75	0.0	0.0	0.0	0.0	2018-10-24 19:59:31.884	0.03592	29.38	5.0	12136.0	29.36	Close	2018-10-24 00:00:00	1540411200417	337862	29.33	1302860041	30.49	2018-10-24 13:30:00.708	367.0	30.5	Nasdaq Global Select	Technology	43.41	25.28	-0.02037433144381455
PNTR	9421	close	-0.23	-0.02016	11.18	2018-10-24 20:00:00.314	Pointer Telocation Ltd.	11.18	2018-10-24 20:00:00.314	0.37	0.03309	11.55	2018-10-18 20:30:50.471	11.42	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	11.18	Close	2018-10-24 00:00:00	1540411200314	1984	11.15	90915626	11.31	2018-10-24 13:30:00.033	10.26	11.41	NASDAQ Capital Market	Technology	19.65	10.25	-0.43655813820264944
MITL	868375	close	-0.01	-0.00091	11.01	2018-10-24 20:00:00.231	Mitel Networks Corporation	11.01	2018-10-24 20:00:00.231	0.005	0.00045	11.015	2018-10-24 19:58:34.188	11.02	0.0	0.0	0.0	0.0	2018-10-24 19:58:34.188	0.05968	11.015	100.0	11200.0	11.01	Close	2018-10-24 00:00:00	1540411200231	187668	11.01	1354932504	11.01	2018-10-24 13:30:00.825	-37.97	11.02	Nasdaq Global Select	Technology	11.31	7.13	0.33323043583535106
ACMR	31684	close	-0.21	-0.02138	9.61	2018-10-24 20:00:00.407	ACM Research Inc.	9.61	2018-10-24 20:00:00.407	0.0	0.0	9.61	2018-10-24 20:00:10.517	9.86	0.0	0.0	0.0	0.0	2018-10-24 19:50:42.471	0.0322	9.72	100.0	650.0	9.61	Close	2018-10-24 00:00:00	1540411200407	20186	9.61	152622945	9.83	2018-10-24 13:30:00.563	45.76	9.82	NASDAQ Global Market	Technology	15.5951	4.7437	0.7259509608540926
MTLS	70011	close	-0.01	-0.00079	12.62	2018-10-24 20:00:00.255	Materialise NV	12.62	2018-10-24 20:00:00.255	-0.08	-0.00634	12.54	2018-10-24 19:50:11.718	12.7	0.0	0.0	0.0	0.0	2018-10-24 19:50:11.718	0.02293	12.54	200.0	1063.0	12.62	Close	2018-10-24 00:00:00	1540411200255	46358	12.27	597247028	12.69	2018-10-24 13:30:00.571	1262.0	12.63	Nasdaq Global Select	Technology	16.2	11.16	0.017758387096774228
TWLO	3415983	close	-5.7	-0.0818	63.98	2018-10-24 20:02:01.880	Twilio Inc. Class A	63.98	2018-10-24 20:02:01.880	0.57	0.00891	64.55	2018-10-24 20:51:14.704	70.53	0.0	0.0	0.0	0.0	2018-10-24 19:59:56.851	0.046	64.0	10.0	143337.0	63.98	Close	2018-10-24 00:00:00	1540411321880	3116022	63.9	6320494052	70.0	2018-10-24 13:30:01.550	-75.27	69.68	New York Stock Exchange	Technology	88.88	23.25	1.6942956175298804
GSUM	48095	close	0.08	0.01449	5.6	2018-10-24 20:00:00.595	Gridsum Holding Inc.	5.6	2018-10-24 20:00:00.595	-0.09	-0.01607	5.51	2018-10-24 19:30:50.162	5.76	0.0	0.0	0.0	0.0	2018-10-24 19:30:50.162	0.01009	5.51	100.0	300.0	5.6	Close	2018-10-24 00:00:00	1540411200595	29732	5.216	172122608	5.43	2018-10-24 14:46:07.619		5.52	Nasdaq Global Select	Technology	13.99	3.68	-0.39387012861736337
SSTK	238612	close	-1.44	-0.03132	44.54	2018-10-24 20:02:03.630	Shutterstock Inc.	44.54	2018-10-24 20:02:03.630	-0.005	-0.00011	44.535	2018-10-24 20:29:00.644	46.2	0.0	0.0	0.0	0.0	2018-10-24 19:59:47.448	0.12773	44.56	100.0	39902.0	44.54	Close	2018-10-24 00:00:00	1540411323630	312393	44.5	1557291126	45.8	2018-10-24 13:30:00.857	60.19	45.98	New York Stock Exchange	Technology	55.76	33.335	0.08990823017610929
CYBR	590921	close	-3.79	-0.05284	67.94	2018-10-24 20:00:00.618	CyberArk Software Ltd.	67.94	2018-10-24 20:00:00.618	0.0	0.0	67.94	2018-10-24 20:41:23.000	72.21	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.771	0.03067	67.96	100.0	15580.0	67.94	Close	2018-10-24 00:00:00	1540411200618	507988	67.92	2417198059	71.47	2018-10-24 13:30:00.323	87.1	71.73	Nasdaq Global Select	Technology	81.24	40.63	0.6718534359220966
MOMO	4491717	close	-1.71	-0.05369	30.14	2018-10-24 20:00:00.568	Momo Inc.	30.14	2018-10-24 20:00:00.568	0.08	0.00265	30.22	2018-10-24 20:59:59.509	32.23	0.0	0.0	0.0	0.0	2018-10-24 19:59:55.612	0.03927	30.16	100.0	164775.0	30.14	Close	2018-10-24 00:00:00	1540411200568	4195951	30.13	6163267657	32.07	2018-10-24 13:30:00.371	14.77	31.85	Nasdaq Global Select	Technology	54.24	22.49	0.17794186388244398
YGE	34669	close	-0.0999	-0.06529	1.4301	2018-06-28 20:02:01.289	Yingli Green Energy Holding Company Limited ADR	1.44	2018-06-29 20:00:00.324	0.0499	0.03489	1.48	2018-06-29 13:25:38.081	1.48										1.4301	Close	2018-06-28 00:00:00	1530216121289	24704	1.38	25994037	1.43	2018-06-29 13:30:17.702		1.53	New York Stock Exchange	Technology	2.86	1.38	-0.224054705882353
AGMH	22507	close	-2.0735	-0.06107	31.88	2018-10-24 20:00:00.302	AGM Group Holdings Inc.	31.88	2018-10-24 20:00:00.302	10.12	0.31744	42.0	2018-10-19 12:00:51.470	35.5	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	31.88	Close	2018-10-24 00:00:00	1540411200302	2357	31.87	679555833	33.86	2018-10-24 13:30:00.581		33.9535	NASDAQ Capital Market	Technology	52.001	5.01	4.328374444444444
MIXT	128210	close	-0.38	-0.02722	13.58	2018-10-24 20:02:01.847	MiX Telematics Limited American Depositary Shares each representing 25	13.58	2018-10-24 20:02:01.847	0.0	0.0	13.58	2018-10-24 20:02:05.159	14.09	0.0	0.0	0.0	0.0	2018-10-24 17:07:54.045	0.00336	13.795	100.0	200.0	13.58	Close	2018-10-24 00:00:00	1540411321847	59524	13.51	309491704	13.76	2018-10-23 13:30:00.506	31.58	13.96	New York Stock Exchange	Technology	21.0	9.28	0.09853197974291567
NTG^	300078	close	-0.25	-0.00329	75.8	2018-07-17 20:00:17.266	NETGEAR Inc.	0.191	2018-07-17 20:00:17.266	-75.61	-0.99749	0.19	2018-07-16 20:01:07.381	0.24										75.8	Close	2018-07-17 00:00:00	1531857617266	3616632	0.175	2391593164	0.1825	2018-07-17 13:32:29.465	35.42	76.05	Nasdaq Global Select	Technology	78.3	43.65	0.25375809286898837
EB	849349	close	-1.96	-0.07238	25.12	2018-10-24 20:00:22.348	Eventbrite Inc. Class A	25.12	2018-10-24 20:00:22.348	0.36	0.01433	25.48	2018-10-24 20:27:12.603	27.55	0.0	0.0	0.0	0.0	2018-10-24 19:23:21.623	0.0048	26.45	2.0	2743.0	25.12	Close	2018-10-24 00:00:00	1540411222348	571458	25.0	1911865968	27.0	2018-10-24 13:30:00.257		27.08	New York Stock Exchange	Technology	40.25	24.67	-0.330462191780822
MB	914705	close	-1.9	-0.05751	31.14	2018-10-24 20:00:00.213	MINDBODY Inc.	31.14	2018-10-24 20:00:00.213	0.81	0.02601	31.95	2018-10-24 20:11:05.868	33.58	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.000	0.03687	31.15	10.0	24170.0	31.14	Close	2018-10-24 00:00:00	1540411200213	655547	31.09	1486400731	33.05	2018-10-24 13:30:00.758	-79.85	33.04	NASDAQ Global Market	Technology	45.5	28.05	0.01521727272727267
BCOV	127964	close	-0.14	-0.0177	7.77	2018-10-24 20:00:00.390	Brightcove Inc.	7.77	2018-10-24 20:00:00.390	0.0	0.0	7.77	2018-10-24 20:00:10.113	7.96	0.0	0.0	0.0	0.0	2018-10-24 19:59:40.165	0.02789	7.78	100.0	3310.0	7.77	Close	2018-10-24 00:00:00	1540411200390	118681	7.77	279082013	7.9	2018-10-24 13:30:00.407	-26.79	7.91	Nasdaq Global Select	Technology	10.75	6.3	0.0963845070422536
NSYS	10279	close	0.1	0.02294	4.46	2018-10-24 20:00:00.214	Nortech Systems Incorporated	4.46	2018-10-24 20:00:00.214	0.01	0.00224	4.47	2018-10-24 14:40:01.413	4.539	0.0	0.0	0.0	0.0	2018-10-24 14:40:01.413	0.00662	4.47	100.0	100.0	4.46	Close	2018-10-24 00:00:00	1540411200214	15106	4.3	11970867	4.32	2018-10-24 13:30:00.722		4.36	NASDAQ Capital Market	Technology	8.08	2.7682	0.1353267840285751
CERN	1676932	close	-1.69	-0.02661	61.82	2018-10-24 20:00:00.389	Cerner Corporation	61.82	2018-10-24 20:00:00.389	0.0	0.0	61.82	2018-10-24 20:48:19.992	63.88	0.0	0.0	0.0	0.0	2018-10-24 19:59:55.212	0.03599	61.76	20.0	74132.0	61.82	Close	2018-10-24 00:00:00	1540411200389	2059794	61.7	20339050215	63.31	2018-10-24 13:30:00.473	28.49	63.51	Nasdaq Global Select	Technology	73.43	52.05	-0.10040320402508379
TNTR	5237508	close	-0.0058	-0.03406	0.1645	2018-07-11 20:00:00.237	Tintri Inc.	0.1645	2018-07-11 20:00:00.237	0.0045	0.02736	0.169	2018-07-11 20:54:58.018	0.21										0.1645	Close	2018-07-11 00:00:00	1531339200237	6661161	0.1413	5579926	0.184	2018-07-11 13:30:00.523		0.1703	NASDAQ Global Market	Technology	7.45	0.13	-1.003312336448598
TDY	157383	close	-1.32	-0.00597	219.97	2018-10-24 20:02:01.542	Teledyne Technologies Incorporated	219.97	2018-10-24 20:02:01.542	-0.026	-0.00012	219.944	2018-10-24 20:30:00.936	227.985	0.0	0.0	0.0	0.0	2018-10-24 19:59:19.006	0.02346	219.59	76.0	4805.0	219.97	Close	2018-10-24 00:00:00	1540411321542	204817	212.77	7899808127	221.0	2018-10-24 13:30:00.751	27.36	221.29	New York Stock Exchange	Technology	250.87	165.591	0.1944748302050558
IIN	324406	close	-2.25	-0.05172	41.25	2018-10-24 20:00:00.517	IntriCon Corporation	41.25	2018-10-24 20:00:00.517	0.0	0.0	41.25	2018-10-24 20:36:21.741	44.65	0.0	0.0	0.0	0.0	2018-10-24 19:59:30.073	0.04093	41.12	100.0	11562.0	41.25	Close	2018-10-24 00:00:00	1540411200517	282482	40.97	347101425	43.23	2018-10-24 13:30:00.695	72.37	43.5	NASDAQ Global Market	Technology	76.8	10.55	1.117856059850374
SE	1232235	close	-0.53	-0.04064	12.51	2018-10-24 20:02:01.847	Sea Limited American Depositary Shares each representing one Class A	12.51	2018-10-24 20:02:01.847	0.24	0.01918	12.75	2018-10-24 20:06:41.728	13.04	0.0	0.0	0.0	0.0	2018-10-24 19:58:19.807	0.04827	12.58	100.0	24267.0	12.51	Close	2018-10-24 00:00:00	1540411321847	502735	12.51	4190427325	12.93	2018-10-24 13:30:01.451	-4.28	13.04	New York Stock Exchange	Technology	17.19	10.06	-0.03833408147578791
TECD	433854	close	-2.9	-0.04087	68.05	2018-10-24 20:00:00.465	Tech Data Corporation	68.05	2018-10-24 20:00:00.465	1.051	0.01544	69.101	2018-10-24 20:11:05.868	71.825	0.0	0.0	0.0	0.0	2018-10-24 19:59:05.406	0.05775	68.03	100.0	26241.0	68.05	Close	2018-10-24 00:00:00	1540411200465	454390	67.95	2609717160	70.76	2018-10-24 13:30:00.628	8.44	70.95	Nasdaq Global Select	Technology	108.62	67.95	-0.3296631034482759
SSNT	1745	close	0.0719	0.01982	3.7	2018-10-24 20:00:00.304	SilverSun Technologies Inc.	3.7	2018-10-24 20:00:00.304	0.105	0.02838	3.805	2018-10-24 18:17:47.102	3.7	0.0	0.0	0.0	0.0	2018-10-24 18:17:47.102	0.08086	3.805	20.0	120.0	3.7	Close	2018-10-24 00:00:00	1540411200304	1484	3.66	16656494	3.805	2018-10-24 18:19:08.623		3.6281	NASDAQ Capital Market	Technology	4.84	2.9	-0.08875493857493866
ANY	1646445	close	0.023	0.07256	0.34	2018-10-24 20:00:00.401	Sphere 3D Corp.	0.34	2018-10-24 20:00:00.401	0.0066	0.01941	0.3466	2018-10-24 20:57:01.593	0.36	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	0.34	Close	2018-10-24 00:00:00	1540411200401	1750899	0.31	5255671	0.31	2018-10-24 13:30:00.711		0.317	NASDAQ Capital Market	Technology	3.34	0.132	-0.8100325925925925
LN	60087	close	-5.61	-0.1545	30.7	2018-10-24 20:03:16.304	LINE Corporation American Depositary Shares (each representing one share of)	30.7	2018-10-24 20:03:16.304	0.02	0.00065	30.72	2018-10-24 19:57:25.138	32.99	0.0	0.0	0.0	0.0	2018-10-24 19:57:25.138	0.02533	30.72	34.0	9401.0	30.7	Close	2018-10-24 00:00:00	1540411396304	371141	29.325	7370928780	32.39	2018-10-24 13:34:35.999	1535.0	36.31	New York Stock Exchange	Technology	47.81	29.325	-0.27574878993223617
BELFA	3192	previousclose	0.0	0.0	19.56	2018-10-22 20:00:00.216	Bel Fuse Inc. Class A Common Stock	19.56	2018-10-22 20:00:00.216	0.99	0.04948	21.0	2018-10-08 13:29:58.035	20.01	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	20.01	Previous close	2018-10-22 00:00:00	1540166400000	5209	19.44	240370405	19.73	2018-10-22 13:49:28.655		20.01	Nasdaq Global Select	Technology	28.26	15.2414	-0.07186656400456407
AEMD	75264	close	0.0	0.0	1.03	2018-10-24 20:00:00.538	Aethlon Medical Inc.	1.03	2018-10-24 20:00:00.538	-0.04	-0.03883	0.99	2018-10-23 13:01:29.934	1.03	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	1.03	Close	2018-10-24 00:00:00	1540411200538	48008	1.0	18332195	1.02	2018-10-24 13:30:00.205	-1.58	1.03	NASDAQ Capital Market	Technology	2.04	0.7906	-0.1120689655172413
MDB	976266	close	-4.27	-0.05992	66.99	2018-10-24 20:00:00.308	MongoDB Inc.	66.99	2018-10-24 20:00:00.308	0.41	0.00612	67.4	2018-10-24 20:47:24.204	71.895	0.0	0.0	0.0	0.0	2018-10-24 19:59:48.742	0.05126	66.99	100.0	55810.0	66.99	Close	2018-10-24 00:00:00	1540411200308	1088763	66.65	3497942471	70.87	2018-10-24 13:30:00.679		71.26	NASDAQ Global Market	Technology	85.25	24.62	1.3763193162393164
CSLT	579950	close	-0.18	-0.07407	2.25	2018-10-24 20:02:00.824	Castlight Health Inc. Class B	2.25	2018-10-24 20:02:00.824	0.111	0.04933	2.361	2018-10-24 20:11:05.868	2.49	0.0	0.0	0.0	0.0	2018-10-24 19:59:50.695	0.05282	2.24	100.0	23158.0	2.25	Close	2018-10-24 00:00:00	1540411320824	438432	2.24	309960396	2.44	2018-10-24 13:30:00.155	-7.03	2.43	New York Stock Exchange	Technology	5.95	2.2	-0.43459631578947366
AYI	867762	close	-4.65	-0.03843	116.36	2018-10-24 20:02:02.335	Acuity Brands Inc (Holding Company)	116.36	2018-10-24 20:02:02.335	1.893	0.01627	118.253	2018-10-24 20:39:03.798	121.17	0.0	0.0	0.0	0.0	2018-10-24 19:59:59.082	0.03491	116.33	10.0	13380.0	116.36	Close	2018-10-24 00:00:00	1540411322335	383271	116.15	4675463836	120.48	2018-10-24 13:30:01.008	14.22	121.01	New York Stock Exchange	Technology	186.99	109.98	-0.36287352144630824
LTRPB	4	previousclose	0.0	0.0	12.24	2018-10-16 20:00:00.618	Liberty TripAdvisor Holdings Inc. Series B Common Stock	12.24	2018-10-16 20:00:00.618	1.15	0.07986	15.55	2018-08-01 20:13:25.440		0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	14.4	Previous close	2018-10-23 00:00:00	1540252800000	50		1080853157	12.24	2018-10-16 20:00:00.618		14.4	Nasdaq Global Select	Technology	18.0		0.4472361809045228
CARB	436954	close	-2.03	-0.05903	32.36	2018-10-24 20:00:00.223	Carbonite Inc.	32.36	2018-10-24 20:00:00.223	0.0	0.0	32.36	2018-10-24 20:41:19.000	34.59	0.0	0.0	0.0	0.0	2018-10-24 19:59:07.993	0.02078	32.35	100.0	4912.0	32.36	Close	2018-10-24 00:00:00	1540411200223	236381	32.33	1087744413	34.25	2018-10-24 13:30:00.749	39.95	34.39	NASDAQ Global Market	Technology	43.625	20.5	0.30295019801980205
NSIT	203993	close	-2.01	-0.04096	47.06	2018-10-24 20:00:00.472	Insight Enterprises Inc.	47.06	2018-10-24 20:00:00.472	0.0	0.0	47.06	2018-10-24 20:30:01.619	48.93	0.0	0.0	0.0	0.0	2018-10-24 19:58:26.619	0.04262	47.04	28.0	6241.0	47.06	Close	2018-10-24 00:00:00	1540411200472	146434	46.99	1669063655	48.93	2018-10-24 13:30:00.281	11.97	49.07	Nasdaq Global Select	Technology	56.86	32.1048	0.22765427094105484
SGMA	14057	close	-0.15	-0.03289	4.41	2018-10-24 20:00:00.325	SigmaTron International Inc.	4.41	2018-10-24 20:00:00.325	0.21	0.04762	4.62	2018-10-23 13:28:00.129	4.55	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	4.41	Close	2018-10-24 00:00:00	1540411200325	11951	4.27	18654335	4.55	2018-10-24 13:30:00.839		4.56	NASDAQ Capital Market	Technology	11.61	4.27	-0.584512418879056
AVT	1131873	close	-2.26	-0.05556	38.42	2018-10-24 20:00:00.215	Avnet Inc.	38.42	2018-10-24 20:00:00.215	-0.005	-0.00013	38.415	2018-10-24 20:30:00.834	40.6	0.0	0.0	0.0	0.0	2018-10-24 19:59:56.719	0.0508	38.4	100.0	55460.0	38.42	Close	2018-10-24 00:00:00	1540411200215	1091732	38.39	4383128795	40.42	2018-10-24 13:30:00.675	11.3	40.68	Nasdaq Global Select	Technology	49.405	38.12	-0.024538102189781107
USATP	225	previousclose	0.0	0.0	20.99	2018-10-17 20:00:00.366	USA Technologies Inc. Preferred Stock	20.99	2018-10-17 20:00:00.366	1.9568	0.09366	22.85	2018-09-11 12:21:49.685	20.99	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	20.8932	Previous close	2018-10-17 00:00:00	1539734400000	200	20.893	9298790	20.99	2018-10-17 15:42:30.997		20.8932	NASDAQ Global Market	Technology	27.82	20.51	-0.17904911591355596
EMKR	194314	close	-0.03	-0.00595	5.01	2018-10-24 20:00:00.286	EMCORE Corporation	5.01	2018-10-24 20:00:00.286	-0.05	-0.00998	4.96	2018-10-24 19:49:36.310	5.03	0.0	0.0	0.0	0.0	2018-10-24 19:49:36.310	0.02639	4.96	100.0	3162.0	5.01	Close	2018-10-24 00:00:00	1540411200286	119818	4.87	137744168	5.0	2018-10-24 13:30:00.567	-16.16	5.04	NASDAQ Global Market	Technology	8.5	4.4	-0.2701835766423357
